,Src,Dst,Weight,edge_type
71669,754,1394,1,0
71670,754,935,1,0
71672,141,1799,1,0
71673,191,1627,1,0
71674,143,1627,1,0
71675,144,1627,1,0
71678,755,1416,1,0
71679,755,1338,1,0
71680,73,1800,1,0
71681,511,1068,1,0
71682,511,1067,1,0
71683,511,1015,1,0
71684,176,1275,1,0
71685,378,1036,1,0
71686,513,1398,1,0
71687,100,982,1,0
71699,756,1264,1,0
71703,520,1801,1,0
71704,521,1742,1,0
71705,522,1474,1,0
71707,432,1742,1,0
71711,658,1592,1,0
71712,658,1358,1,0
71713,757,1075,1,0
71714,757,887,1,0
71717,538,1802,1,0
71719,539,1386,1,0
71725,134,1076,1,0
71726,758,1352,1,0
71727,346,1673,1,0
71728,127,1292,1,0
71729,552,1789,1,0
71730,552,1803,1,0
71732,214,1804,1,0
71734,317,1673,1,0
71735,668,875,1,0
71736,674,1805,1,0
71738,759,1152,1,0
71741,760,1806,1,0
71742,760,1807,1,0
71745,761,1806,1,0
71747,762,1806,1,0
71748,762,1808,1,0
71749,762,1545,1,0
71752,763,1806,1,0
71755,410,1350,1,0
71757,410,1269,1,0
71762,347,1416,1,0
71764,764,1809,1,0
71765,764,1693,1,0
71766,764,1810,1,0
71767,765,1125,1,0
71769,766,1512,1,0
71770,767,994,1,0
71771,767,1354,1,0
71772,767,1072,1,0
71773,767,942,1,0
71774,767,1028,1,0
71779,768,1515,1,0
71780,769,1388,1,0
71781,177,1789,1,0
71782,263,1158,1,0
71783,388,1704,1,0
71788,350,1315,1,0
71790,350,1381,1,0
71792,770,1263,1,0
71793,770,1315,1,0
71796,770,1381,1,0
71798,562,1788,1,0
71800,771,1794,1,0
71802,772,1619,1,0
71803,772,1589,1,0
71804,772,1416,1,0
71805,772,875,1,0
71806,772,1352,1,0
71808,385,1727,1,0
71810,773,1692,1,0
71811,728,1628,1,0
71812,722,1598,1,0
71813,722,1311,1,0
71814,774,1730,1,0
71819,198,1420,1,0
71821,301,1811,1,0
71822,775,868,1,0
71823,320,1417,1,0
71824,267,1812,1,0
71825,268,1066,1,0
71826,268,930,1,0
71828,776,1525,1,0
71830,777,1813,1,0
71835,778,1814,1,0
71838,569,1815,1,0
71839,779,1402,1,0
71840,423,1444,1,0
71841,383,1816,1,0
71842,653,1297,1,0
71843,780,1350,1,0
71844,780,1269,1,0
71855,781,1450,1,0
71856,782,1536,1,0
71857,782,931,1,0
71858,782,930,1,0
71859,783,1816,1,0
71860,783,1602,1,0
71861,721,1619,1,0
71862,721,1589,1,0
71863,721,875,1,0
71864,784,1394,1,0
71865,785,1817,1,0
71866,626,1138,1,0
71867,786,1109,1,0
71868,786,1138,1,0
71869,63,1818,1,0
71870,605,1525,1,0
71871,421,1668,1,0
71872,421,1352,1,0
71873,421,1673,1,0
71874,572,1675,1,0
71875,787,1819,1,0
71876,787,1819,1,0
71877,381,1215,1,0
71878,11,1354,1,0
71879,11,878,1,0
71880,11,942,1,0
71881,343,994,1,0
71882,343,932,1,0
71883,343,1066,1,0
71884,172,1028,1,0
71885,371,1066,1,0
71886,415,878,1,0
71887,415,931,1,0
71888,80,932,1,0
71889,80,1028,1,0
71890,436,1028,1,0
71891,78,1354,1,0
71892,15,1028,1,0
71893,397,878,1,0
71894,397,1066,1,0
71895,319,1028,1,0
71896,83,994,1,0
71897,83,1354,1,0
71898,342,932,1,0
71899,342,1066,1,0
71900,113,942,1,0
71901,113,932,1,0
71902,418,1354,1,0
71903,418,942,1,0
71904,363,1354,1,0
71905,363,942,1,0
71906,363,932,1,0
71907,363,1066,1,0
71908,788,868,1,0
71910,699,1612,1,0
71911,699,1058,1,0
71912,447,1718,1,0
71919,789,1474,1,0
71921,48,1820,1,0
71922,790,1572,1,0
71923,591,1821,1,0
71931,393,1822,1,0
71933,124,1451,1,0
71936,268,1812,1,0
71937,74,1563,1,0
71939,342,1823,1,0
71940,512,1015,1,0
71941,570,1823,1,0
71951,418,1555,1,0
71953,791,937,1,0
71954,50,888,1,0
71957,363,1551,1,0
71960,363,1824,1,0
71961,312,1580,1,0
71962,792,1074,1,0
71966,358,1559,1,0
71974,793,1580,1,0
71975,125,944,1,0
71982,436,1563,1,0
71983,78,1561,1,0
71984,794,1312,1,0
71991,399,1036,1,0
71993,317,1043,1,0
71999,196,1801,1,0
72006,113,1553,1,0
72007,172,1551,1,0
72009,363,1565,1,0
72010,343,1559,1,0
72013,795,1041,1,0
72014,448,1025,1,0
72020,419,1537,1,0
72021,796,1825,1,0
72025,74,1561,1,0
72026,199,1474,1,0
72027,668,1336,1,0
72034,418,1563,1,0
72036,195,1826,1,0
72037,393,1827,1,0
72045,797,1828,1,0
72052,430,1829,1,0
72054,343,1549,1,0
72059,83,1555,1,0
72061,798,1830,1,0
72063,415,1549,1,0
72065,83,1551,1,0
72073,799,1614,1,0
72075,11,1557,1,0
72076,343,1824,1,0
72077,789,1696,1,0
72086,88,1784,1,0
72089,442,1224,1,0
72094,321,1260,1,0
72097,668,1260,1,0
72099,90,971,1,0
72100,520,1831,1,0
72102,80,1555,1,0
72103,800,989,1,0
72105,81,1549,1,0
72106,801,1018,1,0
72108,88,1832,1,0
72110,802,1329,1,0
72111,33,1833,1,0
72112,324,1834,1,0
72124,382,1457,1,0
72125,115,1835,1,0
72130,608,1619,1,0
72131,142,1836,1,0
72133,481,1815,1,0
72137,24,1064,1,0
72138,11,1561,1,0
72141,419,888,1,0
72143,803,1837,1,0
72145,167,1835,1,0
72147,558,1838,1,0
72150,172,1557,1,0
72151,343,1553,1,0
72153,319,1553,1,0
72156,635,1407,1,0
72157,83,1824,1,0
72158,153,1577,1,0
72162,578,1569,1,0
72164,156,1577,1,0
72165,329,1786,1,0
72168,430,1166,1,0
72169,363,1557,1,0
72175,550,1493,1,0
72176,570,1699,1,0
72177,418,1549,1,0
72178,804,1839,1,0
72180,650,993,1,0
72182,119,1821,1,0
72185,590,1336,1,0
72190,74,1565,1,0
72194,81,1553,1,0
72195,322,1537,1,0
72197,66,1822,1,0
72198,674,1336,1,0
72201,27,1840,1,0
72203,611,1336,1,0
72204,93,1841,1,0
72205,670,1816,1,0
72206,798,1842,1,0
72209,595,1843,1,0
72214,789,1844,1,0
72216,394,1570,1,0
72221,425,1269,1,0
72225,805,1845,1,0
72232,298,1846,1,0
72233,319,1555,1,0
72235,119,1474,1,0
72238,460,1847,1,0
72242,83,1563,1,0
72244,94,1627,1,0
72248,342,1561,1,0
72252,806,1848,1,0
72254,790,1849,1,0
72257,76,1850,1,0
72262,74,1551,1,0
72263,81,1565,1,0
72267,800,1821,1,0
72274,439,1589,1,0
72276,33,1851,1,0
72277,515,1852,1,0
72279,324,1640,1,0
72283,798,1325,1,0
72287,321,1252,1,0
72288,425,1350,1,0
72291,500,1414,1,0
72292,131,1853,1,0
72295,807,990,1,0
72296,808,1854,1,0
72297,605,1030,1,0
72298,113,1549,1,0
72300,518,1471,1,0
72302,460,1513,1,0
72304,172,1565,1,0
72305,155,1042,1,0
72310,204,1855,1,0
72311,319,1565,1,0
72316,91,1841,1,0
72317,413,1480,1,0
72322,746,1856,1,0
72325,80,1557,1,0
72331,809,1374,1,0
72335,789,1857,1,0
72340,42,1858,1,0
72346,810,1859,1,0
72347,120,1347,1,0
72348,370,1736,1,0
72350,418,1565,1,0
72351,425,1860,1,0
72355,206,1855,1,0
72357,46,873,1,0
72359,436,1561,1,0
72360,811,1490,1,0
72361,195,1854,1,0
72362,81,1555,1,0
72365,668,1288,1,0
72366,413,1037,1,0
72369,812,1246,1,0
72370,436,1559,1,0
72373,81,1551,1,0
72375,113,1561,1,0
72377,320,1382,1,0
72378,206,1855,1,0
72384,383,1861,1,0
72386,294,1862,1,0
72389,585,1584,1,0
72395,122,1863,1,0
72397,128,1074,1,0
72402,798,1691,1,0
72404,717,1294,1,0
72405,74,1549,1,0
72407,459,1444,1,0
72408,142,1352,1,0
72409,343,1551,1,0
72413,595,1864,1,0
72420,343,1557,1,0
72423,342,1549,1,0
72424,620,1067,1,0
72425,772,880,1,0
72426,605,1829,1,0
72428,717,1865,1,0
72429,800,1866,1,0
72430,648,1331,1,0
72435,113,1551,1,0
72436,479,1867,1,0
72438,358,1551,1,0
72449,595,1614,1,0
72454,813,1329,1,0
72462,442,1408,1,0
72465,98,1820,1,0
72466,324,1597,1,0
72467,195,1054,1,0
72475,120,1801,1,0
72478,48,1482,1,0
72479,698,1032,1,0
72486,81,1559,1,0
72490,168,1859,1,0
72491,195,1868,1,0
72495,4,1869,1,0
72496,116,1455,1,0
72498,648,1306,1,0
72500,806,1870,1,0
72504,120,1871,1,0
72509,803,1142,1,0
72510,813,1314,1,0
72511,172,1559,1,0
72515,80,1563,1,0
72518,393,1872,1,0
72521,167,1246,1,0
72525,380,1791,1,0
72526,799,1873,1,0
72528,104,888,1,0
72529,342,1557,1,0
72531,814,1314,1,0
72534,815,873,1,0
72538,814,1146,1,0
72540,512,1036,1,0
72548,324,1703,1,0
72549,816,1043,1,0
72550,164,1448,1,0
72551,153,1054,1,0
72558,75,1032,1,0
72563,806,1874,1,0
72564,343,1555,1,0
72566,800,1844,1,0
72567,195,1875,1,0
72570,319,930,1,0
72572,817,989,1,0
72574,459,1536,1,0
72575,415,1551,1,0
72578,169,1851,1,0
72579,415,1559,1,0
72582,342,1565,1,0
72588,811,1491,1,0
72593,358,1555,1,0
72595,814,1057,1,0
72604,670,1876,1,0
72608,78,1549,1,0
72614,415,1557,1,0
72617,478,1877,1,0
72619,363,1553,1,0
72622,459,1030,1,0
72624,476,1403,1,0
72626,818,1446,1,0
72628,178,1036,1,0
72629,585,1382,1,0
72630,358,1824,1,0
72631,567,1420,1,0
72638,342,1564,1,0
72641,29,1110,1,0
72642,329,1834,1,0
72643,57,1325,1,0
72644,583,1842,1,0
72645,366,1615,1,0
72647,298,1574,1,0
72651,178,992,1,0
72653,804,1878,1,0
72655,430,1879,1,0
72659,298,1862,1,0
72662,319,1551,1,0
72663,319,1824,1,0
72664,204,1109,1,0
72667,115,1851,1,0
72669,639,1246,1,0
72672,293,1580,1,0
72673,806,1880,1,0
72675,427,1881,1,0
72677,32,1284,1,0
72684,595,1882,1,0
72686,195,1454,1,0
72689,80,1551,1,0
72692,11,1555,1,0
72694,608,875,1,0
72695,205,1855,1,0
72699,436,1555,1,0
72701,591,1801,1,0
72703,196,1080,1,0
72704,800,1474,1,0
72707,358,1565,1,0
72711,800,1883,1,0
72712,317,1784,1,0
72713,321,1408,1,0
72714,797,1884,1,0
72715,77,1850,1,0
72716,436,1551,1,0
72720,253,1885,1,0
72721,342,1563,1,0
72722,808,1886,1,0
72730,437,1625,1,0
72734,418,1559,1,0
72735,538,1887,1,0
72737,819,1854,1,0
72738,425,1888,1,0
72740,196,1043,1,0
72743,425,1381,1,0
72745,365,1615,1,0
72749,276,1444,1,0
72752,126,1310,1,0
72754,820,1570,1,0
72758,821,1848,1,0
72761,790,1889,1,0
72767,11,1564,1,0
72772,556,1890,1,0
72775,807,992,1,0
72781,363,1555,1,0
72782,436,1824,1,0
72783,520,1703,1,0
72784,822,1296,1,0
72786,11,1553,1,0
72794,329,1640,1,0
72796,78,1553,1,0
72798,823,1444,1,0
72803,21,1128,1,0
72804,559,1838,1,0
72805,578,1583,1,0
72806,520,1891,1,0
72809,809,1570,1,0
72810,515,1892,1,0
72813,48,1034,1,0
72818,84,1893,1,0
72820,78,1559,1,0
72824,824,1894,1,0
72827,576,1601,1,0
72828,167,1437,1,0
72831,648,1895,1,0
72835,520,1597,1,0
72841,23,1075,1,0
72842,825,1872,1,0
72846,74,1557,1,0
72847,576,1276,1,0
72850,477,1896,1,0
72852,115,1455,1,0
72858,363,1561,1,0
72862,248,1691,1,0
72865,11,1824,1,0
72866,668,1301,1,0
72867,78,1555,1,0
72869,799,1882,1,0
72874,110,1841,1,0
72877,99,1861,1,0
72878,803,1880,1,0
72879,638,1703,1,0
72880,343,1561,1,0
72881,179,888,1,0
72883,519,1791,1,0
72892,83,1823,1,0
72893,605,1623,1,0
72899,638,1602,1,0
72902,74,1824,1,0
72903,826,1897,1,0
72906,827,1064,1,0
72909,393,1898,1,0
72911,828,888,1,0
72912,40,1597,1,0
72914,789,1801,1,0
72915,113,1565,1,0
72919,341,1899,1,0
72923,605,1900,1,0
72925,279,1580,1,0
72926,113,1559,1,0
72927,586,1253,1,0
72937,810,1901,1,0
72943,363,1563,1,0
72946,829,1043,1,0
72947,464,1902,1,0
72949,682,1736,1,0
72950,384,1515,1,0
72952,578,1903,1,0
72954,780,1325,1,0
72956,329,1703,1,0
72957,810,1791,1,0
72959,830,1904,1,0
72961,831,1729,1,0
72962,167,1881,1,0
72963,142,1416,1,0
72964,113,1555,1,0
72965,56,1311,1,0
72972,83,1559,1,0
72974,319,1563,1,0
72975,83,1557,1,0
72976,717,1903,1,0
72979,176,1292,1,0
72981,703,1301,1,0
72983,74,1555,1,0
72986,772,1032,1,0
72988,806,1865,1,0
72990,808,1790,1,0
72991,120,1821,1,0
72997,425,1617,1,0
73002,198,1905,1,0
73007,324,1906,1,0
73009,172,1553,1,0
73011,266,1812,1,0
73014,329,1597,1,0
73018,172,1563,1,0
73019,418,1561,1,0
73021,605,1536,1,0
73023,436,1553,1,0
73025,806,1512,1,0
73028,595,1873,1,0
73031,582,1499,1,0
73037,806,1687,1,0
73040,119,1844,1,0
73041,342,1553,1,0
73042,358,1557,1,0
73043,415,1553,1,0
73050,586,1336,1,0
73052,831,1907,1,0
73054,88,1669,1,0
73056,798,1908,1,0
73057,415,1565,1,0
73058,832,1041,1,0
73059,605,1879,1,0
73060,113,930,1,0
73061,113,1563,1,0
73063,415,1561,1,0
73066,33,1325,1,0
73067,459,1382,1,0
73068,172,1824,1,0
73071,595,1909,1,0
73072,611,1382,1,0
73075,428,1838,1,0
73076,342,1559,1,0
73079,638,1524,1,0
73080,103,873,1,0
73084,425,1815,1,0
73087,11,1559,1,0
73089,174,989,1,0
73091,126,1853,1,0
73096,430,875,1,0
73097,591,1272,1,0
73099,83,1565,1,0
73100,833,1314,1,0
73103,583,1830,1,0
73108,81,1824,1,0
73110,52,1891,1,0
73116,11,1565,1,0
73118,80,1565,1,0
73123,13,1851,1,0
73124,608,1589,1,0
73128,806,1792,1,0
73129,319,1561,1,0
73132,141,1352,1,0
73134,535,1910,1,0
73137,684,1838,1,0
73141,415,1824,1,0
73142,32,1477,1,0
73143,172,1549,1,0
73144,342,1555,1,0
73145,425,1315,1,0
73146,806,1279,1,0
73147,553,1333,1,0
73149,832,1042,1,0
73155,813,1911,1,0
73156,78,1551,1,0
73157,80,1561,1,0
73159,442,1333,1,0
73162,358,1553,1,0
73163,834,1828,1,0
73165,797,1863,1,0
73167,78,1557,1,0
73169,85,1006,1,0
73182,804,1912,1,0
73183,81,1557,1,0
73186,436,1565,1,0
73188,415,1555,1,0
73192,835,1337,1,0
73195,83,1549,1,0
73196,269,1812,1,0
73197,418,1551,1,0
73198,83,1561,1,0
73199,415,1563,1,0
73207,820,1571,1,0
73208,805,1842,1,0
73213,836,1441,1,0
73214,583,1847,1,0
73216,48,1841,1,0
73218,470,1350,1,0
73220,837,1018,1,0
73221,319,1549,1,0
73224,519,1470,1,0
73225,435,1913,1,0
73230,527,1640,1,0
73232,63,1914,1,0
73235,838,1915,1,0
73237,809,1571,1,0
73238,149,1296,1,0
73239,518,1775,1,0
73245,804,1916,1,0
73247,80,1824,1,0
73248,556,1704,1,0
73253,839,1330,1,0
73256,790,1917,1,0
73257,746,1737,1,0
73258,358,1563,1,0
73268,156,1052,1,0
73274,113,1824,1,0
73279,199,1280,1,0
73280,393,1347,1,0
73284,620,1275,1,0
73287,87,971,1,0
73288,382,1461,1,0
73289,430,1619,1,0
73293,156,1822,1,0
73296,29,1580,1,0
73297,319,1557,1,0
73301,141,1416,1,0
73305,110,1918,1,0
73307,746,1919,1,0
73308,620,1074,1,0
73312,370,1593,1,0
73313,605,1382,1,0
73314,418,1553,1,0
73319,347,1338,1,0
73321,840,1012,1,0
73323,74,1559,1,0
73325,390,1455,1,0
73327,814,1329,1,0
73328,570,1791,1,0
73330,119,1497,1,0
73331,841,1226,1,0
73337,789,1920,1,0
73343,789,1821,1,0
73348,80,1549,1,0
73350,842,1146,1,0
73351,37,1004,1,0
73353,342,1551,1,0
73354,425,1921,1,0
73355,343,1563,1,0
73358,592,1922,1,0
73359,88,1031,1,0
73361,668,1280,1,0
73367,798,1848,1,0
73376,343,1565,1,0
73378,499,890,1,0
73379,167,1848,1,0
73380,172,1555,1,0
73383,172,1561,1,0
73384,80,1553,1,0
73385,817,1801,1,0
73386,820,1374,1,0
73387,44,1923,1,0
73392,500,869,1,0
73393,843,1003,1,0
73399,11,1549,1,0
73400,646,1615,1,0
73402,742,880,1,0
73412,794,1874,1,0
73414,806,1722,1,0
73416,570,898,1,0
73417,800,1696,1,0
73423,113,1557,1,0
73424,419,1574,1,0
73425,674,1288,1,0
73426,16,1924,1,0
73428,63,1925,1,0
73429,358,1561,1,0
73430,206,1109,1,0
73431,83,1553,1,0
73434,169,1455,1,0
73437,433,1285,1,0
73444,78,1565,1,0
73446,342,1824,1,0
73449,126,1926,1,0
73450,795,1541,1,0
73453,84,1841,1,0
73456,206,1109,1,0
73458,732,1602,1,0
73459,81,1563,1,0
73463,799,1909,1,0
73464,425,1374,1,0
73470,430,1900,1,0
73471,418,1557,1,0
73473,798,1279,1,0
73479,844,1343,1,0
73481,798,1823,1,0
73483,810,966,1,0
73484,799,1612,1,0
73488,418,1824,1,0
73489,813,1146,1,0
73490,727,1474,1,0
73495,119,1696,1,0
73498,570,1691,1,0
73499,800,1784,1,0
73501,436,930,1,0
73506,805,1830,1,0
73508,74,1553,1,0
73512,520,1898,1,0
73514,605,1254,1,0
73516,512,1457,1,0
73519,390,1851,1,0
73523,102,1032,1,0
73525,845,1314,1,0
73530,410,1570,1,0
73536,620,1310,1,0
73540,63,1850,1,0
73542,570,1037,1,0
73544,800,1927,1,0
73546,393,1246,1,0
73555,570,1921,1,0
73564,329,1906,1,0
73566,11,1563,1,0
73573,11,1551,1,0
73579,81,1561,1,0
73582,383,1343,1,0
73591,620,1015,1,0
73593,736,1538,1,0
73594,23,978,1,0
73597,298,1174,1,0
73603,75,888,1,0
73605,78,1824,1,0
73607,81,1564,1,0
73608,114,1851,1,0
73618,120,1859,1,0
73626,358,1549,1,0
73631,542,1928,1,0
73635,817,1467,1,0
73636,51,1282,1,0
73637,570,1325,1,0
73639,80,1559,1,0
73641,846,1350,1,0
73643,436,1549,1,0
73644,319,1559,1,0
73645,363,1549,1,0
73651,834,1929,1,0
73652,517,1930,1,0
73660,399,1068,1,0
73662,13,1350,1,0
73663,120,1880,1,0
73664,156,1931,1,0
73667,363,1559,1,0
73668,425,1704,1,0
73677,78,1563,1,0
73682,436,1557,1,0
73685,650,1932,1,0
73686,611,1253,1,0
73688,806,1057,1,0
73689,193,873,1,0
73692,576,1933,1,0
73694,847,1805,1,0
73697,848,1934,1,0
73698,849,1935,1,0
73699,850,1935,1,0
73700,851,1935,1,0
73701,852,1935,1,0
73702,309,1165,1,0
73703,279,1165,1,0
73704,853,1330,1,0
73705,854,1585,1,0
73706,586,1078,1,0
73707,854,1078,1,0
73708,854,1335,1,0
73709,317,1324,1,0
73710,854,1730,1,0
73712,317,1343,1,0
73713,855,1936,1,0
73714,552,1604,1,0
73719,470,1067,1,0
73723,641,1068,1,0
73724,641,1074,1,0
73729,322,1085,1,0
73730,204,1439,1,0
73731,158,1255,1,0
73732,856,935,1,0
73733,857,1312,1,0
73734,131,1068,1,0
73735,131,1275,1,0
73738,479,1330,1,0
73739,448,1252,1,0
73740,448,1409,1,0
73741,448,1333,1,0
73742,448,1254,1,0
73743,244,1340,1,0
73744,244,1254,1,0
73745,673,1252,1,0
73746,673,1247,1,0
73747,673,1383,1,0
73748,673,1333,1,0
73749,673,1254,1,0
73754,504,1409,1,0
73755,858,1399,1,0
73760,518,1742,1,0
73764,442,1383,1,0
73766,658,1252,1,0
73768,658,1340,1,0
73770,658,1254,1,0
73772,317,1409,1,0
73774,349,1254,1,0
73775,556,1630,1,0
73776,185,1358,1,0
73778,859,1041,1,0
73779,859,1042,1,0
73780,385,1383,1,0
73781,447,1262,1,0
73782,63,1538,1,0
73783,63,1254,1,0
73784,63,1255,1,0
73785,63,1256,1,0
73786,63,1260,1,0
73787,605,1252,1,0
73788,605,1247,1,0
73789,605,1937,1,0
73790,421,1254,1,0
73791,421,1256,1,0
73792,64,936,1,0
73793,321,1383,1,0
73794,321,1254,1,0
73795,430,1254,1,0
73798,20,1127,1,0
73799,860,1203,1,0
73801,247,1938,1,0
73802,385,1030,1,0
73803,227,1441,1,0
73814,2,1910,1,0
73856,2,1939,1,0
73954,2,1808,1,0
74268,2,1940,1,0
74471,2,1285,1,0
74501,85,1392,1,0
74552,2,1289,1,0
74691,2,1283,1,0
74854,2,1896,1,0
74865,2,1816,1,0
74927,427,1305,1,0
75004,105,1660,1,0
75062,2,1683,1,0
75070,2,1941,1,0
75195,2,873,1,0
75206,427,1942,1,0
75364,2,1607,1,0
75771,854,1063,1,0
76147,53,1943,1,0
76148,53,1699,1,0
76150,53,1060,1,0
76153,55,1944,1,0
76156,55,1296,1,0
76423,2,952,1,0
76489,196,997,1,0
76535,139,1945,1,0
76555,64,903,1,0
76586,55,1046,1,0
76593,53,1607,1,0
76660,352,1946,1,0
76697,793,1947,1,0
76749,2,1948,1,0
78106,427,1949,1,0
78107,427,1229,1,0
78108,425,1229,1,0
78110,2,1950,1,0
78113,2,1680,1,0
78114,2,1951,1,0
78115,2,1952,1,0
78117,2,1085,1,0
78118,2,1032,1,0
78119,2,1953,1,0
78123,2,1954,1,0
78125,2,869,1,0
78128,2,1092,1,0
78131,2,1925,1,0
78134,2,1081,1,0
78135,2,1605,1,0
78136,2,1955,1,0
78138,2,1611,1,0
78140,2,1956,1,0
78141,2,1029,1,0
78765,85,901,1,0
78766,85,1042,1,0
81049,419,1379,1,0
81252,192,1957,1,0
81267,2,1958,1,0
81348,105,1959,1,0
81448,2,934,1,0
