,Src,Dst,Weight,edge_type
87534,4475,4905,1,0
87535,1541,4905,1,0
87536,588,6077,1,0
87537,1237,4905,1,0
87538,3296,4905,1,0
87539,409,4905,1,0
87540,276,8177,1,0
87541,4563,8443,1,0
87542,4511,8443,1,0
87543,4563,8440,1,0
87544,4563,8458,1,0
87545,4563,5837,1,0
87546,4563,6834,1,0
87547,321,8459,1,0
87548,321,8443,1,0
87549,893,8460,1,0
87550,321,8440,1,0
87551,321,5837,1,0
87552,321,6834,1,0
87553,276,5463,1,0
87554,452,5463,1,0
87555,554,4905,1,0
87556,276,5457,1,0
87557,314,8461,1,0
87558,79,5185,1,0
87559,4564,8461,1,0
87560,964,8461,1,0
87561,79,5770,1,0
87562,691,5461,1,0
87563,1556,6975,1,0
87564,374,6567,1,0
87565,79,6567,1,0
87567,946,5010,1,0
87568,1144,5780,1,0
87569,40,5235,1,0
87570,189,5770,1,0
87571,1189,5058,1,0
87572,2498,4872,1,0
87573,3968,6691,1,0
87574,3896,6691,1,0
87575,508,6691,1,0
87577,1701,6214,1,0
87579,944,5545,1,0
87580,938,5770,1,0
87581,734,5727,1,0
87582,178,5283,1,0
87583,865,5716,1,0
87584,925,5651,1,0
87585,1141,5720,1,0
87586,113,4929,1,0
87587,1186,5172,1,0
87588,4565,5804,1,0
87589,3563,5007,1,0
87590,1438,5296,1,0
87591,4566,5296,1,0
87592,470,5070,1,0
87593,4567,5007,1,0
87594,178,5296,1,0
87595,470,4951,1,0
87596,4566,4951,1,0
87597,1296,4951,1,0
87598,512,4951,1,0
87599,178,7486,1,0
87600,178,7038,1,0
87602,352,5212,1,0
87603,470,5137,1,0
87604,829,6041,1,0
87605,336,5623,1,0
87606,829,5139,1,0
87607,829,8462,1,0
87608,4568,5623,1,0
87609,458,6048,1,0
87610,829,6675,1,0
87611,470,5330,1,0
87612,162,5296,1,0
87613,1417,5334,1,0
87614,1418,5334,1,0
87615,470,5331,1,0
87616,43,5334,1,0
87617,290,5334,1,0
87618,384,5380,1,0
87619,336,5334,1,0
87620,514,5139,1,0
87621,872,5004,1,0
87622,872,5007,1,0
87623,1272,4961,1,0
87624,1344,5623,1,0
87625,829,5794,1,0
87627,737,5331,1,0
87628,343,5191,1,0
87630,829,4961,1,0
87631,336,6270,1,0
87632,885,5334,1,0
87633,336,4918,1,0
87634,336,5185,1,0
87636,336,5069,1,0
87637,284,5139,1,0
87638,336,6173,1,0
87639,336,5828,1,0
87640,336,4920,1,0
87641,336,5985,1,0
87642,336,5469,1,0
87643,383,5139,1,0
87644,4569,6048,1,0
87645,788,6048,1,0
87646,383,5212,1,0
87648,4570,5004,1,0
87649,788,5004,1,0
87650,829,7745,1,0
87651,829,5451,1,0
87652,829,5924,1,0
87653,295,5623,1,0
87654,4566,5007,1,0
87655,830,4952,1,0
87656,458,6685,1,0
87657,1345,5191,1,0
87658,384,5521,1,0
87660,162,7233,1,0
87661,162,7095,1,0
87662,162,8463,1,0
87663,2483,4934,1,0
87664,1007,4934,1,0
87665,162,6093,1,0
87666,162,6466,1,0
87667,4571,4829,1,0
87668,336,8464,1,0
87670,1887,6421,1,0
87671,241,6232,1,0
87672,178,5188,1,0
87673,1021,5191,1,0
87674,677,5380,1,0
87675,1007,4859,1,0
87676,98,6466,1,0
87677,162,4938,1,0
87678,164,4934,1,0
87679,162,6152,1,0
87680,4572,5162,1,0
87681,3278,5162,1,0
87682,835,7824,1,0
87683,673,5129,1,0
87684,406,5007,1,0
87685,406,4951,1,0
87686,178,8014,1,0
87687,406,6224,1,0
87688,383,4951,1,0
87689,1521,6210,1,0
87690,1521,5027,1,0
87691,304,5143,1,0
87692,995,4943,1,0
87693,72,5070,1,0
87695,250,4872,1,0
87696,250,6134,1,0
87697,112,4919,1,0
87698,634,6148,1,0
87699,268,4918,1,0
87700,307,5254,1,0
87701,1229,5526,1,0
87702,477,4870,1,0
87703,75,7036,1,0
87704,2457,4829,1,0
87705,307,4904,1,0
87706,3180,4872,1,0
87707,177,5476,1,0
87708,1148,4949,1,0
87709,116,5097,1,0
87710,286,4878,1,0
87711,176,5097,1,0
87712,1436,5097,1,0
87713,3660,4918,1,0
87714,176,5680,1,0
87715,458,5538,1,0
87716,357,5069,1,0
87718,388,5428,1,0
87719,98,5916,1,0
87721,642,6148,1,0
87722,98,6577,1,0
87723,1876,4859,1,0
87724,176,6151,1,0
87725,1216,4950,1,0
87726,4573,5321,1,0
87728,693,5014,1,0
87729,30,4918,1,0
87730,4574,4918,1,0
87731,111,6270,1,0
87732,1427,4869,1,0
87733,111,5153,1,0
87734,335,4869,1,0
87735,111,5183,1,0
87736,111,5069,1,0
87737,284,4869,1,0
87738,211,5134,1,0
87739,43,6293,1,0
87740,742,6293,1,0
87741,1333,6293,1,0
87742,111,5142,1,0
87743,111,8444,1,0
87744,210,8444,1,0
87745,111,5828,1,0
87746,239,5386,1,0
87747,239,6166,1,0
87748,239,6069,1,0
87749,165,4918,1,0
87750,111,5985,1,0
87751,374,5728,1,0
87752,79,5728,1,0
87753,374,6740,1,0
87754,3706,5582,1,0
87755,1494,4929,1,0
87756,1494,5172,1,0
87757,1319,5172,1,0
87758,788,6114,1,0
87759,965,4835,1,0
87760,734,6264,1,0
87761,1141,5524,1,0
87762,734,5560,1,0
87763,1202,5582,1,0
87764,865,4872,1,0
87765,113,5651,1,0
87766,548,5190,1,0
87767,713,5235,1,0
87768,1345,5134,1,0
87769,342,5521,1,0
87770,923,5172,1,0
87771,295,5235,1,0
87772,4251,5235,1,0
87773,4251,5139,1,0
87774,214,5139,1,0
87775,668,5755,1,0
87776,635,7460,1,0
87777,129,4878,1,0
87778,1141,8465,1,0
87779,1316,5238,1,0
87780,240,4950,1,0
87781,240,6998,1,0
87782,1141,5651,1,0
87783,126,4929,1,0
87784,1395,5617,1,0
87785,502,4905,1,0
87786,26,5755,1,0
87787,173,6057,1,0
87788,1341,5825,1,0
87789,1005,6103,1,0
87790,173,6723,1,0
87791,4575,4835,1,0
87792,757,5526,1,0
87793,954,5537,1,0
87794,1436,6178,1,0
87795,1255,5537,1,0
87796,954,5476,1,0
87797,737,6178,1,0
87798,1255,5476,1,0
87799,174,5057,1,0
87800,1436,5526,1,0
87801,1436,5732,1,0
87802,1701,5537,1,0
87803,1436,6093,1,0
87804,512,6093,1,0
87805,177,6093,1,0
87806,1042,5712,1,0
87807,918,4935,1,0
87808,4576,4943,1,0
87809,4577,6674,1,0
87810,381,6672,1,0
87811,458,5331,1,0
87812,458,5330,1,0
87815,499,5004,1,0
87816,407,5079,1,0
87817,829,5079,1,0
87818,639,8185,1,0
87819,2664,6168,1,0
87820,4578,5182,1,0
87821,352,8132,1,0
87822,2034,5182,1,0
87823,365,7342,1,0
87824,364,7342,1,0
87825,2678,5175,1,0
87826,508,5138,1,0
87827,72,5118,1,0
87828,729,5416,1,0
87829,385,5519,1,0
87830,2139,6708,1,0
87831,2098,6708,1,0
87832,284,5660,1,0
87833,4579,5069,1,0
87834,1340,8466,1,0
87835,4580,5192,1,0
87836,829,4869,1,0
87837,3638,8467,1,0
87838,481,5888,1,0
87839,1030,4884,1,0
87840,122,4901,1,0
87841,1029,8132,1,0
87842,42,6255,1,0
87844,668,5422,1,0
87845,3366,5380,1,0
87846,1521,6411,1,0
87847,284,4923,1,0
87848,1309,4995,1,0
87849,748,4995,1,0
87850,637,4924,1,0
87851,745,5637,1,0
87852,535,5273,1,0
87853,2664,6003,1,0
87854,116,8148,1,0
87855,1136,6984,1,0
87856,184,8468,1,0
87857,110,8468,1,0
87858,4581,4871,1,0
87859,214,5135,1,0
87860,337,5468,1,0
87861,1301,5638,1,0
87862,1301,4874,1,0
87863,1301,5014,1,0
87864,1301,5119,1,0
87865,1385,5119,1,0
87866,262,4963,1,0
87867,118,5053,1,0
87868,121,5053,1,0
87869,264,5135,1,0
87870,263,5135,1,0
87871,264,8468,1,0
87872,263,8468,1,0
87873,264,4967,1,0
87874,263,4967,1,0
87875,263,4964,1,0
87876,4582,4963,1,0
87877,4583,4963,1,0
87878,2162,7678,1,0
87879,744,7678,1,0
87880,3143,7678,1,0
87881,409,5054,1,0
87882,184,6684,1,0
87884,885,6291,1,0
87885,184,5175,1,0
87886,1878,5135,1,0
87887,4583,4964,1,0
87888,191,5285,1,0
87889,442,4964,1,0
87890,184,5172,1,0
87893,184,8469,1,0
87894,4377,7028,1,0
87895,4377,5055,1,0
87897,4377,8333,1,0
87898,4377,4912,1,0
87899,4377,5159,1,0
87900,4377,6235,1,0
87903,1439,5481,1,0
87904,4584,5054,1,0
87905,3214,5055,1,0
87907,540,5645,1,0
87908,4585,5136,1,0
87910,118,8417,1,0
87911,1310,5674,1,0
87912,1310,5673,1,0
87913,295,8470,1,0
87917,680,4988,1,0
87918,680,4990,1,0
87919,728,5175,1,0
87920,1521,7277,1,0
87921,295,8471,1,0
87922,4586,5757,1,0
87923,290,8471,1,0
87924,290,5702,1,0
87925,290,8472,1,0
87926,266,8472,1,0
87927,266,8471,1,0
87928,266,5702,1,0
87929,290,4952,1,0
87930,290,5024,1,0
87931,184,8473,1,0
87932,110,5789,1,0
87933,111,4964,1,0
87934,295,8268,1,0
87935,295,5811,1,0
87936,645,5811,1,0
87937,160,5811,1,0
87938,728,5811,1,0
87939,336,4964,1,0
87940,2011,4871,1,0
87941,110,5349,1,0
87944,1521,5720,1,0
87945,1521,5580,1,0
87946,110,5518,1,0
87947,295,5222,1,0
87948,620,5283,1,0
87949,1523,5027,1,0
87950,4587,5554,1,0
87951,434,6298,1,0
87952,113,5757,1,0
87953,113,4941,1,0
87955,1074,4869,1,0
87956,374,5321,1,0
87957,1725,6669,1,0
87958,342,6165,1,0
87959,336,6165,1,0
87960,4588,4850,1,0
87961,495,6975,1,0
87962,2765,5434,1,0
87963,3866,5434,1,0
87964,1746,5514,1,0
87965,414,5512,1,0
87966,722,5550,1,0
87970,724,5069,1,0
87971,724,4996,1,0
87972,1395,5172,1,0
87973,724,5052,1,0
87974,352,4943,1,0
87975,724,8349,1,0
87976,724,7247,1,0
87978,2783,4860,1,0
87981,724,4978,1,0
87982,72,4978,1,0
87983,97,5432,1,0
87984,98,7393,1,0
87985,990,5512,1,0
87986,4589,5789,1,0
87987,458,5047,1,0
87988,257,6675,1,0
87989,498,6675,1,0
87990,755,4934,1,0
87991,97,5282,1,0
87992,98,4926,1,0
87994,98,7036,1,0
87995,2457,4859,1,0
87996,98,5811,1,0
87997,97,5811,1,0
87999,97,4859,1,0
88000,98,4860,1,0
88001,98,6384,1,0
88002,111,6173,1,0
88003,2158,4878,1,0
88006,4590,5526,1,0
88007,359,5069,1,0
88008,361,5069,1,0
88009,4591,5187,1,0
88010,672,5380,1,0
88011,672,5191,1,0
88012,495,7332,1,0
88013,519,6182,1,0
88014,884,5007,1,0
88016,885,5296,1,0
88017,210,4869,1,0
88018,885,5331,1,0
88019,955,6800,1,0
88021,4592,5643,1,0
88022,437,5321,1,0
88023,512,5259,1,0
88024,4593,5023,1,0
88025,1373,8474,1,0
88026,4594,6931,1,0
88028,79,7982,1,0
88029,4251,4835,1,0
88030,997,4919,1,0
88031,314,5285,1,0
88032,307,5285,1,0
88033,461,4918,1,0
88034,114,5106,1,0
88035,2894,5322,1,0
88036,1213,6524,1,0
88037,458,5009,1,0
88038,289,4955,1,0
88039,182,8475,1,0
88041,4507,6519,1,0
88042,1004,5351,1,0
88043,385,6234,1,0
88044,1355,5098,1,0
88045,313,8451,1,0
88046,1487,5058,1,0
88047,26,6316,1,0
88048,639,4886,1,0
88049,126,4899,1,0
88050,1317,5545,1,0
88051,4595,5027,1,0
88052,719,5701,1,0
88053,287,6273,1,0
88054,4375,5270,1,0
88057,4490,7285,1,0
88058,2027,8014,1,0
88059,4596,5828,1,0
88060,4596,4920,1,0
88061,4597,7488,1,0
88062,4597,5393,1,0
88063,44,5280,1,0
88064,44,6264,1,0
88065,2765,5514,1,0
88066,102,5982,1,0
88067,4598,5720,1,0
88068,4598,5524,1,0
88069,3994,7848,1,0
88070,4599,5524,1,0
88071,4599,5720,1,0
88072,1333,8476,1,0
88073,4548,4885,1,0
88074,990,4885,1,0
88075,79,4885,1,0
88076,1333,4835,1,0
88077,577,6809,1,0
88078,798,6483,1,0
88079,2212,6483,1,0
88080,508,5523,1,0
88081,44,5118,1,0
88082,2662,6080,1,0
88083,437,6235,1,0
88084,1363,5259,1,0
88085,437,5244,1,0
88086,1201,5259,1,0
88087,437,5270,1,0
88088,4423,5259,1,0
88091,1272,5666,1,0
88092,383,7434,1,0
88093,383,6387,1,0
88094,458,5175,1,0
88095,364,6675,1,0
88096,366,6135,1,0
88097,554,4890,1,0
88098,4600,8477,1,0
88099,399,8478,1,0
88100,3859,6577,1,0
88101,1319,6577,1,0
88102,990,5190,1,0
88103,160,4918,1,0
88104,788,6558,1,0
88105,806,5989,1,0
88106,290,5989,1,0
88107,160,5989,1,0
88108,175,7431,1,0
88109,2684,5024,1,0
88110,4601,6139,1,0
88111,4602,6139,1,0
88112,18,5027,1,0
88113,114,6215,1,0
88114,498,5069,1,0
88115,4594,6748,1,0
88116,26,6436,1,0
88117,1141,5469,1,0
88118,547,4856,1,0
88119,538,5097,1,0
88120,1090,4870,1,0
88121,1700,7252,1,0
88122,116,5238,1,0
88123,829,5080,1,0
88124,1339,5080,1,0
88125,4603,5193,1,0
88126,1248,5080,1,0
88127,4604,5432,1,0
88128,4604,5183,1,0
88129,531,5080,1,0
88130,3366,5193,1,0
88131,238,7031,1,0
88132,514,5080,1,0
88133,1223,5080,1,0
88134,756,5080,1,0
88135,238,5190,1,0
88137,44,8479,1,0
88138,842,5601,1,0
88139,2712,5366,1,0
88140,2712,5365,1,0
88141,182,7285,1,0
88142,1817,6051,1,0
88144,402,5007,1,0
88147,341,5238,1,0
88148,417,4923,1,0
88149,149,5162,1,0
88150,1482,6616,1,0
88151,1921,5398,1,0
88152,26,5886,1,0
88153,241,5929,1,0
88154,4423,5244,1,0
88155,1201,5270,1,0
88156,304,6984,1,0
88157,2662,5475,1,0
88159,1144,5014,1,0
88160,1323,4929,1,0
88161,4421,8480,1,0
88163,4421,8481,1,0
88164,2528,8087,1,0
88166,4383,8372,1,0
88167,2628,5063,1,0
88168,2628,5748,1,0
88169,130,7243,1,0
88171,755,6234,1,0
88172,756,6234,1,0
88173,126,6233,1,0
88174,3289,6233,1,0
88175,210,5009,1,0
88176,508,6255,1,0
88177,1382,5118,1,0
88182,376,7024,1,0
88183,833,5052,1,0
88184,4605,5404,1,0
88185,1557,5027,1,0
88186,588,4940,1,0
88187,809,6135,1,0
88188,1090,5828,1,0
88189,1090,4920,1,0
88190,358,8425,1,0
88191,290,6235,1,0
88192,358,8482,1,0
88193,4566,8425,1,0
88194,4606,6235,1,0
88196,335,5349,1,0
88198,745,5119,1,0
88199,115,6796,1,0
88201,115,5627,1,0
88202,270,5580,1,0
88203,787,6102,1,0
88205,1033,6193,1,0
88206,4607,6190,1,0
88207,1042,5259,1,0
88208,437,4935,1,0
88209,4608,5400,1,0
88210,512,6235,1,0
88212,545,5326,1,0
88213,145,5003,1,0
88214,44,7814,1,0
88215,1100,5244,1,0
88216,267,5714,1,0
88217,1796,5175,1,0
88219,129,5244,1,0
88220,4609,4878,1,0
88221,350,6253,1,0
88222,4467,7430,1,0
88223,4610,4993,1,0
88224,4611,5541,1,0
88230,641,4878,1,0
88232,999,5125,1,0
88233,508,7640,1,0
88234,4612,5118,1,0
88235,350,4906,1,0
88236,119,5541,1,0
88237,168,8334,1,0
88239,4383,8483,1,0
88241,4613,8484,1,0
88246,115,5667,1,0
88251,897,8485,1,0
88254,1144,5667,1,0
88255,879,7407,1,0
88256,2489,7422,1,0
88257,712,5390,1,0
88259,120,5116,1,0
88261,4614,8486,1,0
88262,4614,6068,1,0
88263,3597,5044,1,0
88264,473,8487,1,0
88265,745,5107,1,0
88270,3607,6620,1,0
88271,1264,8488,1,0
88272,1887,6252,1,0
88273,513,8098,1,0
88274,2144,5024,1,0
88275,266,8197,1,0
88276,2595,6982,1,0
88277,4615,5239,1,0
88278,918,5308,1,0
88279,445,5739,1,0
88280,46,5285,1,0
88281,162,5270,1,0
88282,295,8472,1,0
88283,4616,5757,1,0
88284,1144,5145,1,0
88285,489,4884,1,0
88286,165,5684,1,0
88287,893,5638,1,0
88288,4617,5010,1,0
88289,1144,6796,1,0
88290,116,5694,1,0
88291,1385,5360,1,0
88292,4618,4905,1,0
88293,1307,4918,1,0
88294,307,5741,1,0
88295,2518,6779,1,0
88296,2518,8489,1,0
88297,3423,5660,1,0
88298,398,5499,1,0
88299,3528,5580,1,0
88301,4533,8361,1,0
88302,477,7399,1,0
88303,719,5170,1,0
88304,1144,5627,1,0
88306,4619,8252,1,0
88307,1520,6088,1,0
88308,4620,8486,1,0
88310,268,5720,1,0
88311,149,5792,1,0
88312,307,7048,1,0
88313,171,5339,1,0
88315,113,4950,1,0
88316,176,4872,1,0
88317,1373,5906,1,0
88318,713,5537,1,0
88319,162,6234,1,0
88320,1200,4934,1,0
88321,2021,5437,1,0
88322,3532,5796,1,0
88323,3637,5044,1,0
88326,1065,4906,1,0
88327,3613,4906,1,0
88328,116,6021,1,0
88330,452,6346,1,0
88331,35,6764,1,0
88332,4621,5806,1,0
88333,116,6190,1,0
88334,318,6190,1,0
88335,41,4872,1,0
88336,4622,6839,1,0
88337,4623,5066,1,0
88338,266,6014,1,0
88339,3146,5024,1,0
88340,266,6836,1,0
88341,808,5024,1,0
88343,1170,6346,1,0
88344,2251,8115,1,0
88346,4624,5143,1,0
88347,737,5927,1,0
88348,344,4870,1,0
88349,831,5714,1,0
88351,171,5118,1,0
88352,268,7982,1,0
88353,4625,7366,1,0
88354,570,6626,1,0
88355,431,7151,1,0
88356,2731,5295,1,0
88357,572,4878,1,0
88358,122,5105,1,0
88359,554,4884,1,0
88360,4626,4878,1,0
88361,155,5853,1,0
88364,2458,8490,1,0
88365,3220,4873,1,0
88366,1294,5225,1,0
88367,900,5349,1,0
88368,853,8491,1,0
88369,713,5818,1,0
88370,1835,5000,1,0
88371,508,6166,1,0
88372,3180,5118,1,0
88373,1041,4935,1,0
88374,1042,5929,1,0
88375,42,5118,1,0
88376,641,5118,1,0
88377,1074,5080,1,0
88378,417,5125,1,0
88379,4627,6219,1,0
88380,400,8492,1,0
88381,4386,5350,1,0
88382,358,6135,1,0
88383,788,5207,1,0
88386,900,5789,1,0
88387,1013,7277,1,0
88388,26,7277,1,0
88389,175,7277,1,0
88390,2945,4947,1,0
88391,508,8156,1,0
88392,4628,5118,1,0
88393,508,6069,1,0
88394,3460,5118,1,0
88397,1223,5118,1,0
88398,1009,5739,1,0
88402,1141,5813,1,0
88403,2112,5062,1,0
88406,4629,8493,1,0
88409,377,6080,1,0
88412,2121,7314,1,0
88413,1528,6346,1,0
88414,4630,4994,1,0
88415,4631,7338,1,0
88417,1526,4945,1,0
88418,2139,5262,1,0
88421,4632,8494,1,0
88422,888,5334,1,0
88423,2861,7030,1,0
88424,48,4989,1,0
88425,4633,7574,1,0
88426,4526,8495,1,0
88427,578,5390,1,0
88428,574,5763,1,0
88430,4624,5846,1,0
88432,3743,7926,1,0
88433,4634,6908,1,0
88434,4483,8496,1,0
88436,184,4970,1,0
88437,866,7518,1,0
88438,488,5455,1,0
88439,4635,5597,1,0
88440,948,8308,1,0
88441,853,4953,1,0
88442,4375,8224,1,0
88444,817,5024,1,0
88445,2774,6387,1,0
88446,4636,8497,1,0
88447,4637,6238,1,0
88448,189,7474,1,0
88450,3638,7220,1,0
88451,169,8498,1,0
88452,885,8499,1,0
88453,911,8499,1,0
88454,2568,5697,1,0
88455,738,5924,1,0
88456,18,6134,1,0
88457,1053,4878,1,0
88458,513,6139,1,0
88459,4638,5403,1,0
88460,1533,4994,1,0
88461,268,5831,1,0
88462,3359,8037,1,0
88464,862,5118,1,0
88465,4639,8500,1,0
88466,3786,5514,1,0
88467,2661,5385,1,0
88468,164,6033,1,0
88469,1066,5044,1,0
88472,513,5090,1,0
88473,239,4947,1,0
88474,175,5033,1,0
88475,3523,4878,1,0
88476,2703,7004,1,0
88477,807,4946,1,0
88478,591,4919,1,0
88480,110,6812,1,0
88481,129,6433,1,0
88482,480,4899,1,0
88483,2489,5996,1,0
88484,602,5118,1,0
88485,3175,5824,1,0
88486,4640,8265,1,0
88487,1384,5359,1,0
88489,508,7484,1,0
88490,1260,5979,1,0
88491,578,5460,1,0
88492,171,5033,1,0
88493,175,7224,1,0
88494,305,4947,1,0
88495,1125,6125,1,0
88496,266,6106,1,0
88497,1175,5024,1,0
88498,589,5590,1,0
88499,4641,8390,1,0
88501,3332,5044,1,0
88502,30,6556,1,0
88503,1097,5044,1,0
88504,1940,5573,1,0
88505,1940,4952,1,0
88506,179,5044,1,0
88507,578,5044,1,0
88508,1878,5044,1,0
88510,2457,8501,1,0
88511,207,4970,1,0
88512,195,4980,1,0
88514,1909,7447,1,0
88515,499,4985,1,0
88516,3669,4981,1,0
88517,1394,8424,1,0
88518,2423,5928,1,0
88519,4642,8225,1,0
88521,946,5093,1,0
88522,168,4899,1,0
88524,1994,5269,1,0
88525,826,5090,1,0
88526,307,6018,1,0
88527,290,5707,1,0
88528,926,5027,1,0
88529,998,6135,1,0
88530,733,5178,1,0
88531,450,5697,1,0
88532,116,6234,1,0
88533,2114,4878,1,0
88534,4424,5720,1,0
88535,350,5370,1,0
88536,176,6212,1,0
88537,266,4950,1,0
88538,176,5097,1,0
88539,1307,5719,1,0
88541,946,8335,1,0
88542,1944,5400,1,0
88543,1944,6595,1,0
88544,1944,5822,1,0
88545,1718,7495,1,0
88546,3039,5260,1,0
88547,1053,5837,1,0
88548,1125,8239,1,0
88550,946,8502,1,0
88551,547,5225,1,0
88552,2821,5003,1,0
88553,545,5539,1,0
88554,751,5003,1,0
88555,42,7277,1,0
88556,3522,6886,1,0
88557,946,7426,1,0
88558,1285,5674,1,0
88559,1256,5728,1,0
88560,719,4874,1,0
88561,868,7577,1,0
88562,1,6234,1,0
88563,2,6234,1,0
88564,3,6234,1,0
88566,1041,5280,1,0
88569,637,5035,1,0
88570,4643,6459,1,0
88571,737,5775,1,0
88573,2121,7449,1,0
88575,809,6883,1,0
88578,548,4884,1,0
88579,723,5090,1,0
88580,2572,5280,1,0
88581,43,5276,1,0
88584,138,8503,1,0
88585,3340,6246,1,0
88586,4644,5113,1,0
88587,1121,5279,1,0
88588,2482,5097,1,0
88589,2482,4874,1,0
88590,509,5080,1,0
88591,2482,6883,1,0
88595,3400,4899,1,0
88596,3277,6037,1,0
88597,229,5664,1,0
88598,4645,6347,1,0
88600,1878,8504,1,0
88604,4646,5375,1,0
88605,787,7277,1,0
88606,1306,5093,1,0
88607,174,6255,1,0
88608,885,5247,1,0
88610,302,8268,1,0
88611,4543,6421,1,0
88613,114,7449,1,0
88615,1350,6411,1,0
88616,713,5321,1,0
88617,578,5526,1,0
88618,298,4985,1,0
88619,3340,6620,1,0
88620,1594,7674,1,0
88623,350,6411,1,0
88625,1494,6360,1,0
88626,4647,7042,1,0
88627,613,5274,1,0
88628,4648,5141,1,0
88629,365,5332,1,0
88630,450,5894,1,0
88631,2865,6912,1,0
88632,2852,7252,1,0
88633,4606,5792,1,0
88634,4421,8410,1,0
88636,157,8505,1,0
88637,149,8309,1,0
88638,1499,4872,1,0
88639,876,5805,1,0
88640,375,7277,1,0
88641,1365,6349,1,0
88642,578,5431,1,0
88643,239,5762,1,0
88645,562,5362,1,0
88647,819,5244,1,0
88648,902,5638,1,0
88651,4463,5805,1,0
88652,142,4884,1,0
88653,122,4910,1,0
88654,745,5739,1,0
88655,3151,7358,1,0
88656,3093,8506,1,0
88657,175,5172,1,0
88659,1150,5010,1,0
88660,508,7178,1,0
88661,819,6272,1,0
88662,2162,4906,1,0
88663,4649,5541,1,0
88664,3786,4889,1,0
88666,1650,5027,1,0
88667,548,4904,1,0
88670,290,8477,1,0
88671,642,6297,1,0
88672,1279,5442,1,0
88673,182,6642,1,0
88674,1054,5178,1,0
88675,1054,5027,1,0
88677,4650,5031,1,0
88678,2011,5285,1,0
88679,116,6834,1,0
88681,376,5596,1,0
88683,4651,8507,1,0
88685,4652,5285,1,0
88686,1207,5095,1,0
88687,735,4878,1,0
88688,4653,5499,1,0
88689,214,5055,1,0
88690,1264,6155,1,0
88691,883,4905,1,0
88692,1053,5863,1,0
88693,1014,5963,1,0
88694,1041,6033,1,0
88695,3842,5044,1,0
88696,4654,8508,1,0
88697,2022,5550,1,0
88698,120,4874,1,0
88699,1380,6347,1,0
88701,1482,5863,1,0
88702,737,4829,1,0
88703,18,5749,1,0
88704,964,4834,1,0
88705,3409,4919,1,0
88709,1944,5398,1,0
88710,1385,5638,1,0
88711,3298,5285,1,0
88715,4621,5273,1,0
88717,432,6352,1,0
88719,732,5080,1,0
88720,42,6336,1,0
88721,1436,5097,1,0
88722,1416,7028,1,0
88723,638,4904,1,0
88724,638,5386,1,0
88725,638,5596,1,0
88726,4655,4893,1,0
88727,1307,5431,1,0
88728,2278,5431,1,0
88729,589,4890,1,0
88730,686,8225,1,0
88731,2629,8509,1,0
88735,43,4929,1,0
88736,4656,4929,1,0
88737,4384,4929,1,0
88738,65,5769,1,0
88740,4657,5924,1,0
88741,860,5321,1,0
88742,512,5119,1,0
88743,4658,4862,1,0
88744,4659,8510,1,0
88745,751,4944,1,0
88746,4493,4874,1,0
88747,1569,5718,1,0
88748,926,7486,1,0
88749,72,6910,1,0
88750,1533,6646,1,0
88751,4388,5118,1,0
88752,795,5125,1,0
88753,3012,6910,1,0
88754,4660,8478,1,0
88755,3644,5794,1,0
88756,2568,7218,1,0
88760,4661,7515,1,0
88761,169,5010,1,0
88762,1385,4874,1,0
88763,1036,4906,1,0
88765,176,5341,1,0
88766,1111,4985,1,0
88767,749,7358,1,0
88768,2852,5818,1,0
88769,2852,5818,1,0
88770,2852,5818,1,0
88771,2852,5818,1,0
88772,641,5362,1,0
88773,4662,6575,1,0
88774,867,8476,1,0
88775,1940,5027,1,0
88776,1909,4952,1,0
88777,4463,5244,1,0
88778,1385,5010,1,0
88779,63,5273,1,0
88780,772,5765,1,0
88781,120,5238,1,0
88783,4663,5024,1,0
88784,578,5394,1,0
88786,1644,6170,1,0
88787,3466,4878,1,0
88788,4664,7358,1,0
88789,1482,4872,1,0
88790,113,5341,1,0
88791,113,4942,1,0
88792,934,4872,1,0
88793,295,5118,1,0
88794,113,5966,1,0
88795,1009,6155,1,0
88796,1007,5839,1,0
88797,306,6232,1,0
88798,1373,6232,1,0
88799,233,8428,1,0
88801,859,5098,1,0
88802,313,4832,1,0
88803,538,5097,1,0
88804,436,5820,1,0
88805,184,5401,1,0
88806,173,8339,1,0
88807,174,5613,1,0
88808,1125,6179,1,0
88809,1264,6576,1,0
88811,1650,6152,1,0
88812,301,6152,1,0
88813,734,5535,1,0
88814,312,5119,1,0
88815,210,8511,1,0
88817,613,4938,1,0
88819,2011,4995,1,0
88820,210,5349,1,0
88821,645,6585,1,0
88822,1145,5957,1,0
88823,4463,7109,1,0
88825,65,5823,1,0
88826,1658,7443,1,0
88827,130,8512,1,0
88828,3466,4906,1,0
88829,44,6641,1,0
88831,1224,5118,1,0
88832,2489,7608,1,0
88833,162,5957,1,0
88834,1940,4942,1,0
88835,452,5460,1,0
88836,214,5671,1,0
88837,859,5218,1,0
88838,1366,7538,1,0
88840,4665,5075,1,0
88843,643,4896,1,0
88844,1264,6636,1,0
88846,192,5079,1,0
88847,879,5104,1,0
88848,2011,5387,1,0
88849,240,5349,1,0
88850,2664,6941,1,0
88852,3340,6217,1,0
88854,648,5794,1,0
88856,286,7400,1,0
88857,286,7400,1,0
88859,178,8116,1,0
88860,1316,5863,1,0
88862,547,5418,1,0
88863,459,5431,1,0
